UNOME,QTDE
OBERSTEINER,1
CERGINER,1
STRUCHINER,1
LUBLINER,1
MOLINER,1
DEMOLINER,2
BERLINER,1
MUSSLINER,2
RINER,1
BRINER,2
MESTRINER,3
WAJNER,2
KLOECKNER,7
OCKNER,1
KLOCKNER,1
FUCKNER,3
BRUCKNER,1
ZENKNER,3
PAUKNER,1
KELNER,2
BEILNER,1
WILNER,2
WALLNER,1
KELLNER,4
GOELLNER,3
WOELLNER,1
WELLNER,3
KILLNER,1
GOLLNER,2
BOLNER,1
PULNER,1
DANNER,4
SCHANNER,1
LANNER,1
SPANNER,1
TANNER,2
WANNER,2
BENNER,1
FENNER,5
GROENNER,2
PENNER,4
RENNER,7
BRENNER,14
PICKBRENNER,1
STEINBRENNER,2
STENNER,1
BEINNER,1
DONNER,1
BRUNNER,2
SUNNER,1
BONER,1
FONER,1
PIONER,4
JONER,6
DEMONER,3
RONER,1
FRONER,2
GRONER,1
PRONER,2
ZONER,1
HEPNER,1
KEMPNER,1
HOPNER,2
HOEPPNER,1
GREPPNER,1
WARNER,1
BERNER,4
TABERNER,1
ISSBERNER,1
DITTBERNER,1
DERNER,2
HERNER,2
SCHERNER,2
LERNER,7
BOERNER,1
DOERNER,4
KOERNER,2
POERNER,1
TERNER,1
VERNER,4
WERNER,30
LEIRNER,1
DORNER,1
FORNER,1
HORNER,3
SCHORNER,1
BESCHORNER,2
TURNER,1
LATURNER,1
QUAESNER,1
SCHLESNER,1
REISNER,1
KISNER,2
ELSNER,2
POSNER,1
ROSNER,1
GROSNER,1
LANGASSNER,1
GESSNER,2
MESSNER,1
WESSNER,2
MAISSNER,1
MEISSNER,3
KISSNER,1
LISSNER,1
MISSNER,1
FELSSNER,1
BRAUNER,10
DEUNER,1
MUNER,1
ZAMUNER,2
DEMUNER,10
NUNER,1
BRUNER,2
GRUNER,3
SUNER,1
BIEZUNER,1
EXNER,2
MAIXNER,1
BRIXNER,1
BRAYNER,14
REYNER,1
KONSTANTYNER,2
DIZNER,1
GLANZNER,1
KIRZNER,1
BATZNER,2
FETZNER,1
METZNER,2
SPITZNER,1
GROTZNER,1
BOER,6
GROOTENBOER,1
LOER,1
SCHROER,1
SCHAPER,2
PIEPER,5
HOEPER,1
SCHIPER,1
PIPER,1
SAMPER,1
KEMPER,2
WATERKEMPER,2
SCHLEMPER,7
ZEMPER,1
COMPER,2
LOPER,2
COOPER,6
CAPPER,1
DAPPER,5
KAPPER,2
SAPPER,2
KIEPPER,1
SCHNEPPER,1
KAIPPER,3
KIPPER,11
RIPPER,2
KOPPER,1
POPPER,1
STROPPER,3
SOPPER,1
TOPPER,1
PURPER,3
JASPER,3
KASPER,15
ESPER,8
VESPER,1
PROSPER,1
HETSPER,1
CAUPER,4
WIEDTHEUPER,1
FEBRER,1
RIEDERER,1
WANDERER,5
NAUDERER,3
LUDERER,1
EINWOEGERER,1
UNGERER,2
SCHERER,66
ZIERER,1
ZIMERER,2
EITERER,4
PFISTERER,1
KUSTERER,1
BEMQUERER,1
LEHRER,2
NEHRER,1
BOHRER,18
BUHRER,3
BIRER,1
STORER,3
CARRER,5
FERRER,26
SCHERRER,9
LERRER,1
GUERRER,1
BIRRER,1
CORRER,1
FORRER,1
STORRER,1
ZORRER,1
FURRER,1
TURRER,1
SANTRER,1
QUATTRER,1
MAURER,11
MEURER,30
MURER,3
MAYRER,1
CASER,8
KASER,1
GLASER,3
KLASER,2
NASER,1
PRASER,1
MUNTASER,1
HAESER,2
GLAESER,6
BESER,1
GRIESER,1
KRIESER,1
WIESER,2
LOESER,1
ROESER,1
CERESER,3
ISER,1
KAISER,20
HONAISER,5
RAISER,1
GEISER,1
PACKEISER,1
MEISER,1
REISER,1
WEISER,1
ZEISER,1
PELLISER,1
HOISER,1
ZISER,1
SACKSER,1
WAMSER,2
TENSER,1
PELINSER,1
COSER,15
MOSER,20
POSSMOSER,2
POSER,1
VOSER,1
KREMPSER,3
CASSER,1
GASSER,1
CLASSER,3
NASSER,21
GRASSER,1
STRASSER,1
GOLDWASSER,1
PILDERWASSER,1
ESSER,4
BESSER,1
MORGENBESSER,1
GESSER,9
LESSER,1
MESSER,2
SPROESSER,1
FLEISCHFRESSER,1
PRESSER,2
STRESSER,2
TESSER,13
GUESSER,12
VALDISSER,1
REISSER,1
PELISSER,2
PELINSSER,1
BOSSER,2
SCHLOSSER,10
POSSER,3
GROSSER,1
SCHAFFHAUSSER,1
CUSSER,1
MUSSER,3
KRUSSER,1
BAUSER,1
HAUSER,3
SCHAFHAUSER,3
BECKHAUSER,2
WERKHAUSER,2
TANNHAUSER,1
SCHAPHAUSER,1
BOLTSHAUSER,1
PRACHTHAUSER,1
LAUSER,1
GLAUSER,1
KRAUSER,1
FEUSER,4
HEUSER,1
STEINHEUSER,2
FUSER,4
KAYSER,5
ABUCATER,1
CHATER,2
KHATER,1
KATER,1
ZAPATER,1
SATER,3
VATER,2
ALTVATER,3
VICTER,8
PROCTER,1
NEUSTAEDTER,1
STEINWANDTER,2
DIETER,5
BREITSAMETER,2
FLOETER,1
SCHROETER,2
PETER,11
GRETER,1
KRETER,1
TRETER,2
HOFSTTETER,1
PRUETER,1
SCHIFTER,1
SCHACHTER,2
LACHTER,1
WACHTER,2
WAECHTER,4
SCHECHTER,2
RIECHTER,3
GELSLEICHTER,4
RICHTER,32
NIMRICHTER,1
WESCHTER,1
RISCHTER,2
RAITER,1
SAITER,2
SVAITER,2
LORSCHEITER,2
FLEITER,1
PEITER,4
REITER,4
HASTENREITER,9
ZVEITER,2
SZWARCFITER,1
SPLITER,1
RITER,1
SCHRITER,1
ROSSITER,6
PAKTER,3
BALTER,1
GALTER,1
WINTERHALTER,2
CONSALTER,3
STALTER,1
GUALTER,5
VALTER,1
WALTER,40
KOHWALTER,1
BOELTER,6
VELTER,2
WELTER,27
BOLTER,2
WIETHOLTER,2
MOLTER,1
SOLTER,1
WOLTER,4
PENTER,1
CARPENTER,1
SENTER,1
DALSENTER,2
VENTER,3
GHEVENTER,3
PINTER,2
CARPINTER,1
VINTER,1
WINTER,19
LEWINTER,2
CONTER,5
EXTERCKOTER,1
SCHROTER,1
BURKARTER,1
SARTER,1
HAERTER,3
HERTER,1
REVERTER,1
JASTER,1
KASTER,4
PLASTER,2
MASTER,1
LANZNASTER,3
WEBSTER,8
HERBSTER,4
GESTER,4
MANCHESTER,1
BALLESTER,7
MESTER,2
HAMESTER,2
BURMESTER,1
KOESTER,3
WESTER,2
ENGSTER,1
DAISTER,1
DEISTER,2
LEISTER,5
FISTER,1
HISTER,1
KISTER,1
LISTER,1
SELISTER,1
FLISTER,1
PISTER,1
SUKSTER,1
BALSTER,2
FALSTER,1
FOLSTER,1
GANSTER,1
SCHOENSTER,1
MOENSTER,1
MUNSTER,2
OSTER,4
COSTER,1
FOSTER,13
KOSTER,3
KLOSTER,8
MOSTER,1
SOSTER,3
FOERSTER,3
HANHOERSTER,1
FORSTER,8
ROSSTER,1
CUSTER,1
HUSTER,1
CHUSTER,1
KUSTER,19
PUSTER,1
BRUSTER,1
FALLGATTER,2
SCHLATTER,1
MATTER,3
HOFSTATTER,2
HOFSTAETTER,1
FETTER,10
NIENKOETTER,2
PETTER,12
GRETTER,1
TRETTER,1
BRANDSTETTER,3
GUETTER,1
VETTER,4
WETTER,1
SCHOENWETTER,1
DAITTER,1
BITTER,2
DITTER,2
LORSCHEITTER,1
RITTER,40
WITTER,2
BOTTER,6
NIENCKOTTER,1
NIENKOTTER,2
MOTTER,2
POTTER,5
ROTTER,3
TROTTER,1
WOTTER,1
SAUTTER,2
BUTTER,1
HUTTER,1
WIESENHUTTER,1
KUTTER,3
PERLMUTTER,1
RUTTER,1
GRUTTER,1
LAUTER,2
RAUTER,3
NEURAUTER,2
SAUTER,2
BEUTER,3
REUTER,3
PFUTZENREUTER,3
HABITZREUTER,1
FUTER,1
SCHLUTER,2
SLUTER,1
BAXTER,1
HOEXTER,1
SCHEUER,5
HECKTHEUER,7
BOUFLEUER,2
DAGUER,2
BALAGUER,2
ALMAGUER,6
MEGGUER,1
GIGUER,1
RIGUER,1
CHRIGUER,2
KRIGUER,1
GUIGUER,1
BERENGUER,2
NOUER,1
DAQUER,1
CHEQUER,2
ABICHEQUER,1
XEQUER,1
STRIQUER,1
FALQUER,2
ALENQUER,1
CHEINQUER,1
LARQUER,1
CASQUER,1
MOSQUER,1
MOUSQUER,5
CLEAVER,1
WEAVER,2
SCHAIDHAVER,1
ALAVER,1
CLAVER,2
KLAVER,1
BELLAVER,7
CANAVER,1
CARAVER,1
CANEVER,4
YURTSEVER,1
BORSCHIVER,1
OLIVER,7
MARCIOLIVER,1
KOLIVER,1
PENALVER,3
SILVER,1
COVER,4
ALCOVER,2
JOVER,1
VALCANOVER,3
ROVER,5
PUIGCERVER,1
JUVER,1
RUVER,1
GRAWER,1
KLIEWER,1
LEWER,2
BREWER,1
KREWER,2
DOWER,2
POWER,1
ROWER,1
DROWER,1
OSTROWER,1
HETTWER,1
JUWER,1
RUWER,2
AXER,1
PEIXER,4
AYER,1
BAYER,25
DAYER,3
FAYER,2
GAYER,5
ALGAYER,5
ALLGAYER,1
TALAYER,1
PAYER,1
BRAYER,1
SAYER,1
TAYER,1
BROCKESTAYER,2
DUAYER,1
DYER,1
BEYER,1
GEYER,6
BREYER,4
DREYER,6
STEYER,1
COLLYER,4
HOYER,2
POYER,2
ROYER,13
TROYER,1
SOYER,1
LAVOYER,3
LANTYER,2
HUYER,1
BOUYER,1
DWYER,3
ODWYER,1
CAZER,2
PIAZER,1
CLAZER,1
MAZER,5
NAZER,1
GODOMICZER,1
DAJCZER,1
HEZER,1
BLEZER,1
GLEZER,2
POLEZER,1
MEZER,3
TONEZER,2
REZER,3
CEREZER,4
HAIZER,1
KAIZER,3
RAIZER,7
HEIZER,2
GLEIZER,1
PELIZER,2
POLIZER,1
NIZER,4
WIZER,1
BALZER,1
SCALZER,5
SALZER,1
GAELZER,3
MELZER,2
GOELZER,7
PELZER,1
STELZER,1
HOLZER,1
WIDHOLZER,1
BANHOLZER,2
KOLZER,2
KULZER,3
STULZER,1
GANZER,4
LANZER,3
NANZER,1
QUENZER,1
MOUNZER,2
COZER,5
GOZER,1
SCHIOZER,1
LOZER,1
MOZER,4
POSSEMOZER,1
POSSMOZER,1
SCHWARZER,2
HERZER,2
SHERZER,1
FISZER,1
CSISZER,1
DATZER,1
KATZER,1
PLATZER,1
PATZER,2
FETZER,1
KIETZER,1
KETZER,5
DOETZER,1
KRETZER,6
SETZER,1
SCHWAITZER,1
BITZER,1
SCHVEITZER,10
SCHWEITZER,8
WURLITZER,2
SCHNITZER,1
KREMNITZER,1
PITZER,2
SPITZER,1
SPRITZER,2
AVRITZER,1
SMELTZER,1
KUENTZER,1
STUTZER,2
BAUZER,1
FUZER,4
FLUZER,1
MOUZER,2
PUZER,1
GRYZER,1
BAHR,5
HASBAHR,1
GUTJAHR,1
NEUJAHR,2
LAHR,2
SAHR,1
BEHR,8
FEHR,3
UNGEFEHR,1
HEHR,1
WIEDERKEHR,3
GENEHR,2
REINEHR,2
HOEHR,2
GEVEHR,2
LANDWEHR,1
GEWEHR,5
GOHR,1
FLOHR,1
EISENLOHR,1
MOHR,16
SPOHR,13
ROHR,9
STOHR,1
UHR,3
BUHR,2
NIEBUHR,1
DUHR,1
FUHR,7
FLUHR,1
SUHR,1
CHOCAIR,2
SCHOCAIR,1
BUCAIR,1
SCHOUCAIR,2
FAIR,1
SEFAIR,1
SFAIR,4
CLAIR,3
SINCLAIR,1
MONCLAIR,1
BEAUCLAIR,2
POMPERMAIR,1
SHUQAIR,1
BIRBRAIR,2
ORAIR,3
TAIR,1
SQUAIR,1
ZAIR,1
LADIR,1
EDIR,1
NEDIR,2
KHIDIR,1
VALDIR,1
DEIR,2
SFEIR,2
HOBMEIR,2
HETSHEIMEIR,1
CHAFIR,1
MUSAFIR,2
SZAFIR,1
GENVIGIR,2
TAHIR,1
BACHIR,2
BECHIR,1
PECHIR,3
BICHIR,1
BAKIR,1
ABUBAKIR,1
SHAKIR,2
SZECKIR,1
SZEKIR,1
RAMIR,1
LUDERMIR,1
ALVENIR,1
KUSCHNIR,3
KUSHNIR,2
VALNIR,1
CUSNIR,1
BELLOIR,1
MIROIR,1
LARIVOIR,1
ESPIR,1
CARRIR,1
DESIR,1
RITIR,1
PELENTIR,1
SUTIR,1
ALZUGUIR,2
SAVIR,1
MAXIR,1
COXIR,1
BAKR,1
CHAKR,2
QUINTSLR,2
SPALAOR,1
SPOLAOR,4
ESPOLAOR,1
PREMAOR,1
SAABOR,1
JABOR,1
ANABOR,1
SABOR,1
TABOR,1
VILLIBOR,1
DORISBOR,1
NACCOR,1
BENTANCOR,1
CADOR,1
CACADOR,3
PESCADOR,9
CARDADOR,2
PAGADOR,1
OLGADOR,1
BRILHADOR,1
FOLLADOR,4
FOLADOR,12
SPOLADOR,2
ESPOLADOR,1
AMADOR,27
CIMADOR,1
SIMADOR,1
OBRADOR,1
IMPERADOR,1
MORADOR,1
SERRADOR,1
LAVRADOR,1
PENSADOR,1
PASSADOR,2
SALVADOR,118
CROVADOR,1
ADDOR,5
BEDOR,3
TEGEDOR,1
SEDOR,2
MESIDOR,1
VIDOR,8
CANDOR,1
SANDOR,1
CONDOR,1
RODOR,2
FOR,1
VACALFOR,1
BELFOR,2
ALCANFOR,3
MUNFOR,1
ASFOR,3
MOGOR,1
RACHOR,1
PALECHOR,1
BELCHOR,2
MELCHOR,1
SCHOR,4
BEKHOR,1
MILHOR,1
GANHOR,1
SENHOR,1
SHOR,1
MATHOR,1
MAIOR,48
VILAMAIOR,2
SOTOMAIOR,1
CHIBIOR,1
FIOR,5
DALFIOR,3
BELCHIOR,45
MELCHIOR,8
LIOR,1
JUNNIOR,1
JUNIOR,1
SZCZYPIOR,1
PRIOR,4
MAJOR,1
FIJOR,1
JARJOR,1
BOCKOR,1
LOR,1
CALOR,1
LALOR,1
FLOR,54
PENAFLOR,1
ANFLOR,1
COLLOR,1
NAYLOR,4
TAYLOR,3
MOR,8
AMOR,4
VILHAMOR,1
VILLAMOR,1
BENAMOR,1
FINAMOR,3
SAMOR,1
AZAMOR,1
REMOR,7
CONTEMOR,1
MONTEMOR,2
SIMOR,2
MONTIMOR,1
ELMOR,1
ROMOR,1
RUMOR,1
NOR,1
NICANOR,1
AGENOR,1
MENOR,3
RENOR,1
SENOR,1
ANTENOR,1
SIGNOR,8
SCHNOR,2
SCHINOR,1
ABDELNOR,1
LEONOR,4
HONOR,1
ARNOR,1
BOOR,1
VERSCHOOR,1
FLOOR,2
GLOOR,2
MOOR,2
SCHNOOR,1
ABDELNOOR,1
JAPOR,1
TOPOR,1
SEROR,2
TERROR,1
MONTRESOR,1
MANSOR,3
DEFENSOR,2
MENSOR,1
NASSOR,1
CONFESSOR,8
PROFESSOR,3
HECTOR,2
SCHPECTOR,1
VICTOR,42
FEITOR,2
HEITOR,2
MOLITOR,2
CROITOR,1
VITOR,47
VIKTOR,1
SANTOR,1
PINTOR,5
TINTOR,1
SARTOR,23
CASTOR,9
PASTOR,7
NESTOR,2
PANQUESTOR,1
DOUTOR,1
TEXTOR,1
LAVOR,42
FLEXOR,3
MAYOR,5
CASAMAYOR,1
SOTOMAYOR,2
JUNYOR,2
AZOR,1
TENAZOR,1
DENOZOR,1
CARR,1
HERR,1
SCHOENHERR,2
KERR,4
DOERR,1
TERR,1
CORR,1
DORR,3
HORR,1
SCHORR,4
SCHNORR,4
KNORR,1
BURR,1
MURR,1
SCHNURR,2
RURR,1
NASR,4
MOUSAVINASR,1
NASSR,2
BAUR,2
JABUR,7
JABBUR,1
LEDEBUR,1
CHACUR,3
NACUR,1
ZACUR,1
ZACCUR,1
BASCUR,1
NADUR,1
LEDUR,12
BAHDUR,1
BODUR,2
GAUBEUR,1
WANDEUR,1
LEHUGEUR,1
BONHEUR,1
BONFLEUR,2
BOUFLEUR,5
PUREUR,2
LEPESTEUR,1
LEPESQUEUR,1
NACFUR,1
REIFUR,2
FIGUR,1
HUR,1
DAHUR,1
BACHUR,4
ETHUR,4
ARTHUR,4
DENIUR,4
JAMUR,2
ABDELMUR,1
NAMMUR,1
ABDENUR,1
ABDELNUR,1
BAOUR,1
JABOUR,6
JABBOUR,1
LEDEBOUR,2
CHACOUR,1
LACOUR,1
GHANDOUR,1
DUFOUR,1
BACHOUR,2
BENACHOUR,1
JAMHOUR,1
SARTHOUR,2
ANJOUR,1
JARJOUR,1
DAAKOUR,1
AMOUR,1
LAMOUR,4
REMOUR,1
NOUR,1
ABDELNOUR,1
RAJABPOUR,1
AHMADPOUR,1
MEHDIPOUR,1
ZAROUR,1
MANSOUR,6
KOSOUR,1
NATOUR,1
JAPUR,2
ZARUR,3
MANSUR,55
ABENSUR,3
NASSUR,2
RESSUR,1
ABUMANSSUR,2
SATUR,1
ETUR,1
ARTUR,4
ASTUR,1
MAZUR,11
SZCZUR,1
MANZUR,2
ZARZUR,1
MAYR,8
MEYR,1
TAUYR,1
S,2
HAAS,33
BLAAS,2
CLAAS,2
MAAS,6
VERMAAS,1
NAAS,2
GABAS,8
NABAS,2
GRABAS,1
ABBAS,5
DEBAS,1
THEBAS,4
TEBAS,2
RIBAS,178
ARRIBAS,2
ANTIBAS,1
TUPINAMBAS,1
LOMBAS,2
COBAS,8
LEOBAS,1
BARBAS,2
CARBAS,1
HERBAS,1
CARAUBAS,1
CUBAS,6
DUBAS,1
LUBAS,3
CAS,2
DACAS,2
FACAS,1
MACAS,1
MANACAS,1
CARACAS,7
GRACAS,13
MOUSTACAS,1
VACAS,1
ZACAS,1
BACCAS,1
BICCAS,1
MICCAS,1
LUCCAS,10
CABECAS,1
BICAS,8
MICAS,4
CALCAS,1
TRAVANCAS,2
CONTENCAS,1
SINCAS,1
CONCAS,1
BARRONCAS,6
OCAS,1
POCAS,6
BARROCAS,7
ARCAS,4
TERCAS,2
LUCAS,246
BOUCAS,4
REBOUCAS,147
ROUCAS,1
ADAS,1
CABADAS,2
REGADAS,8
HADAS,1
ALHADAS,1
CANHADAS,1
TEJADAS,1
VALLADAS,1
FAMADAS,2
BARRADAS,31
FERRADAS,1
SERRADAS,2
MURADAS,4
LAVRADAS,1
ROSADAS,3
CAVADAS,3
HERGUEDAS,1
RUEDAS,1
SALZEDAS,2
SARZEDAS,1
HORMIDAS,2
LEONIDAS,3
BEIVIDAS,1
CALDAS,346
ARANDAS,1
BARANDAS,1
VARANDAS,6
BENDAS,1
VENDAS,4
EPAMINONDAS,5
BODAS,1
GODAS,1
JODAS,2
NODAS,1
RODAS,10
CERDAS,1
DAUGIRDAS,1
CSORDAS,2
CANDEAS,1
DASKALEAS,1
ANEAS,1
ENEAS,6
AREAS,24
OSEAS,2
GALVEAS,4
HANDFAS,1
VAINFAS,1
CHAGAS,645
TIAGAS,1
JAGAS,1
VASSILAGAS,1
FRAGAS,3
MORAGAS,4
SAGAS,1
EGAS,4
ADEGAS,3
ARCHEGAS,1
ARCINIEGAS,1
PIEGAS,5
VIEGAS,161
VILLEGAS,3
BANEGAS,2
VANEGAS,1
BENEGAS,1
MENEGAS,1
VENEGAS,4
PEGAS,7
REGAS,1
CABREGAS,1
FABREGAS,1
CHABREGAS,1
XABREGAS,2
VEGAS,2
FADIGAS,3
CAGIGAS,1
ARTIGAS,4
VIGAS,5
VALGAS,8
MANGAS,6
MATARANGAS,1
BOGAS,1
VOGAS,3
BARGAS,1
CARGAS,2
PARGAS,1
VARGAS,426
WARGAS,1
MURGAS,1
PUGAS,8
DAHAS,3
LAHAS,1
NAHAS,3
ANNAHAS,1
FACHAS,2
FEICHAS,2
ROCHAS,1
TALHAS,1
MARAVALHAS,5
CANELHAS,1
CROELHAS,1
CENTELHAS,3
QUELHAS,7
CACILHAS,1
TORRECILHAS,1
PADILHAS,1
MILHAS,1
CASSILHAS,3
CANHAS,1
CARACANHAS,1
MANHAS,2
PENHAS,1
MASCARENHAS,155
DUENHAS,3
CAMINHAS,1
ALMINHAS,1
JOINHAS,1
LOBARINHAS,1
FARINHAS,3
MARINHAS,1
COLHERINHAS,1
LAMEIRINHAS,1
CORTINHAS,6
COSTINHAS,2
VINHAS,28
GOUVINHAS,1
MEOHAS,1
JOHAS,2
ATHAS,2
FAIAS,1
ISAIAS,8
ZAIAS,1
IZAIAS,3
BIAS,3
NEBIAS,3
THOBIAS,1
ROBIAS,1
TOBIAS,22
MACIAS,8
IGLECIAS,1
SEDICIAS,1
MERICIAS,1
HELCIAS,1
GARCIAS,8
SEDYCIAS,2
ABADIAS,1
LIVADIAS,1
ABDIAS,2
AZEDIAS,1
SALDIAS,1
CARDIAS,3
CANDEIAS,13
OLEIAS,1
AREIAS,12
EREIAS,1
FREIAS,1
TORREIAS,1
OZEIAS,1
CAVGIAS,1
HIAS,1
MALACHIAS,1
ATHIAS,4
MATHIAS,76
MATTHIAS,1
MEJIAS,2
ELIAS,196
ARRELIAS,6
GOLIAS,1
PAPOULIAS,1
SAMIAS,1
GEREMIAS,7
JEREMIAS,12
NAHMIAS,1
ANIAS,1
MELANIAS,1
ANANIAS,20
ONIAS,2
CREJONIAS,1
UNIAS,2
PIAS,4
TAPIAS,2
DALPIAS,1
LIMPIAS,1
ARIAS,17
CARIAS,6
BACARIAS,1
ZACARIAS,33
ZACCARIAS,1
ZACHARIAS,14
ZARIAS,1
AZARIAS,3
IZARIAS,1
GERIAS,1
LERIAS,1
HERRERIAS,3
FRIAS,29
LEIRIAS,1
BARRIAS,1
CARRIAS,1
BIZARRIAS,1
URIAS,2
LAURIAS,1
SIAS,8
IGLESIAS,26
OSIAS,1
MESSIAS,111
MISSIAS,2
MATIAS,240
DEMATIAS,1
PATIAS,3
ATTIAS,1
MATTIAS,2
MALAQUIAS,70
CAXIAS,5
MEXIAS,1
CAIXIAS,1
IGLEZIAS,3
IGREZIAS,1
KOTZIAS,1
NAJAS,1
AMANAJAS,29
KARAJAS,1
CEJAS,1
CALLEJAS,2
IGREJAS,2
SEJAS,4
TEJAS,3
SEIJAS,1
HOJAS,1
ROJAS,58
BORJAS,1
TRAMUJAS,1
SVENTICKAS,1
RAZVICKAS,1
ROCKAS,1
VISOCKAS,1
RAIBEKAS,1
PIEKAS,2
BUJOKAS,1
FARKAS,1
BISIKIRKAS,1
KOSMISKAS,1
BUZANSKAS,1
GALINSKAS,1
KUTINSKAS,2
JUZINSKAS,1
PADLIPSKAS,1
GURSKAS,1
SABBAUSKAS,1
KELBAUSKAS,1
RAGAUSKAS,1
SKRUZDELIAUSKAS,1
VASILIAUSKAS,1
VISNIAUSKAS,1
GALANJAUSKAS,1
JANKAUSKAS,1
MIKALAUSKAS,1
PETRAUSKAS,1
TAMASAUSKAS,2
GAISAUSKAS,1
LISAUSKAS,2
DUSEVSKAS,1
GALAS,3
HALAS,1
SALAS,6
BLAS,2
CHAMBLAS,1
BELAS,2
PARADELAS,1
CANELAS,2
PENELAS,1
ORNELAS,33
DORNELAS,56
CAPELAS,1
CARRELAS,1
TRIVELAS,1
JURGILAS,1
GEORGAKILAS,1
VILAS,1
KLAS,1
CALLAS,1
GALLAS,6
KALLAS,5
SALLAS,2
BELLAS,7
ABELLAS,1
PARADELLAS,1
CALDELLAS,3
PARDELLAS,1
CANELLAS,7
CASANELLAS,1
CAVANELLAS,2
ORNELLAS,26
DORNELLAS,6
RUELLAS,1
CARAVELLAS,1
MILLAS,3
CABANILLAS,1
FONTANILLAS,1
ARNILLAS,1
BARILLAS,1
GANDARILLAS,1
COTILLAS,1
VILLAS,4
COLAS,1
NICOLAS,2
PALLAROLAS,1
PINZOLAS,2
MULAS,1
YANNOULAS,1
ESTRAZULAS,3
MAS,3
CAMAS,1
DAMAS,16
GAMAS,1
CHAMAS,4
LHAMAS,2
LAMAS,32
ORAMAS,1
BALDERRAMAS,1
VALDERRAMAS,1
TEMAS,1
PASKOCIMAS,1
DIMAS,7
ELIHIMAS,4
LIMAS,7
KLIMAS,1
SIMAS,65
ALMAS,4
DALMAS,9
DELMAS,1
COMAS,2
THOMAS,29
TOMAS,24
ARMAS,5
DEARMAS,2
VANDERMAS,1
DAUMAS,3
DUMAS,4
GUMAS,1
CABANAS,3
CANAS,1
KANAS,1
PLANAS,1
BRANAS,1
TSOUANAS,1
MECENAS,6
CADENAS,1
CARDENAS,12
ALFENAS,9
MILENAS,3
MENAS,1
PENAS,3
ARENAS,4
MASCARENAS,2
LARENAS,1
DUENAS,1
SIGUENAS,1
PAODJUENAS,1
VENAS,2
ENCINAS,3
KINAS,1
KOSKINAS,1
SALINAS,9
MIGLINAS,1
MOLINAS,1
CIRLINAS,1
MINAS,1
CAMPINAS,5
FARINAS,3
TRINAS,2
TRUKSINAS,1
ENSINAS,1
CUINAS,1
VINAS,5
LAVINAS,4
HANNAS,1
BONNAS,2
DONAS,1
BAGDONAS,1
JONAS,4
BARONAS,1
CORONAS,1
AMAZONAS,32
ALBARNAS,1
KARNAS,1
PERNAS,2
DORNAS,5
SORNAS,1
GRICIUNAS,1
BALCIUNAS,1
MISSIUNAS,1
TAMUSIUNAS,1
MARKUNAS,1
VAITKUNAS,1
LUNAS,1
TUNAS,1
ZALNIERUKYNAS,1
BOAS,137
VILASBOAS,11
LAGOAS,1
LEGOAS,1
CHOAS,1
UCHOAS,4
MOAS,1
NOAS,1
CANOAS,2
POVOAS,11
PAS,1
LAPAS,1
COLPAS,2
PAPPAS,3
ZAPPAS,1
ZOPPAS,1
CORPAS,1
DUPAS,3
KUPAS,1
XYPAS,1
ARAS,4
BARAS,1
XHABIARAS,1
HAVIARAS,1
KARAS,2
SAPARAS,1
BOUTSIAVARAS,1
BRAS,6
ABRAS,6
ELABRAS,1
ACRAS,6
PIEDRAS,4
PEDRAS,6
KONDRAS,1
ERAS,3
BERAS,1
HERAS,1
PERAS,1
LUMBRERAS,4
BARRERAS,1
CARRERAS,1
FERRERAS,2
CONTRERAS,13
CANTERAS,1
FIGUERAS,1
NOGUERAS,2
PIQUERAS,1
VERAS,279
TALAVERAS,1
DEVERAS,1
OLIVERAS,1
GRAS,1
DUBUGRAS,1
EIRAS,22
BEIRAS,1
CABECEIRAS,2
LADEIRAS,1
MADEIRAS,1
ANGEIRAS,2
FRECHEIRAS,1
CASTANHEIRAS,1
VIEIRAS,1
CANAVIEIRAS,1
LARANJEIRAS,8
MEIRAS,1
LAMEIRAS,6
LIMEIRAS,1
PALMEIRAS,1
CASTINEIRAS,1
PEDERNEIRAS,3
OEIRAS,4
FREIRAS,1
MOREIRAS,1
BARREIRAS,3
PARREIRAS,14
CONTREIRAS,6
RAPOSEIRAS,1
FIGUEIRAS,3
FELGUEIRAS,7
FILGUEIRAS,82
VEIRAS,2
OLIVEIRAS,3
CAJAZEIRAS,3
MIRAS,1
BEHMOIRAS,2
PIRAS,3
KRAS,1
MRAS,1
PITAGORAS,1
HORAS,2
SENHORAS,2
JORAS,2
LORAS,1
MORAS,4
AMORAS,29
SOCARRAS,3
GARRAS,1
MARRAS,1
PARRAS,1
SERRAS,1
VERRAS,1
BORRAS,1
PORRAS,1
AURAS,3
COURAS,4
KAVOURAS,1
LAVRAS,1
CASAS,13
ATRASAS,1
PRESAS,1
MISAS,1
ELSAS,1
BOLSAS,1
COSAS,1
ROSAS,58
CASSAS,1
BESSAS,2
MESSAS,1
POSSAS,13
ROSSAS,2
MATAS,1
BAETAS,1
NOUAILHETAS,1
BRETAS,32
MAGUETAS,1
BARBEITAS,2
BENFEITAS,1
VIEITAS,1
GANHITAS,1
OBLITAS,1
MOITAS,1
PITAS,1
GUARITAS,1
ANTAS,13
DANTAS,1328
IANTAS,1
ZIGMANTAS,1
AMINTAS,1
QUINTAS,20
KOTAS,1
BROTAS,2
PROTAS,3
TARTAS,4
HUERTAS,1
